Time Stamp (EST),Player Name,Serial,Set,Tier,Series,Play,Date of Moment,Team,Circulation Count,Owned,Unique Owners,In Packs,Minted,Held by TS,Collector Score,Gain/Loss,Purchase Price,Low Ask,4h,24h,7d,Listings,Purchase Date,Top Shot Debut,Rookie Premiere,Rookie Mint,Rookie Year,Edition State,Play ID,Set ID,Top Shot Link
2022-01-16 22:44,LeBron James,35839,Base Set,Common,2,Block,2021-01-26 01:00:00+00:00,Los Angeles Lakers,40000,35728,0,2704,1577,0,12,44.00,0,44.00,4.76,-2.22,-4.35,2002,2021-11-19 06:44:07+00:00,False,False,False,False,VISIBLE,9367ff97-fc00-4e46-8d57-afbd405d2b9d,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+9367ff97-fc00-4e46-8d57-afbd405d2b9d
2022-01-16 22:44,Tomáš Satoranský,39265,Base Set,Common,2,Dunk,2021-04-23 01:00:00+00:00,Chicago Bulls,40000,35629,0,2820,2525,0,12,3.00,0,3.00,-25.00,-25.00,-25.00,2010,2021-11-28 21:18:58+00:00,False,False,False,False,VISIBLE,a9485940-5d05-4e02-9690-db28c3f14632,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+a9485940-5d05-4e02-9690-db28c3f14632
2022-01-16 22:43,Devin Booker,35682,Base Set,Common,2,Handles,2021-05-01 02:00:00+00:00,Phoenix Suns,40000,33967,0,3646,2585,0,12,-6.00,11,5.00,0.00,0.00,0.00,1889,2021-07-07 22:18:49+00:00,False,False,False,False,VISIBLE,8196860f-6fce-4322-9e5f-97417ff18668,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+8196860f-6fce-4322-9e5f-97417ff18668
2022-01-16 22:56,Eric Paschall,38037,Base Set,Common,2,Layup,2021-01-29 03:00:00+00:00,Golden State Warriors,40000,35592,0,2731,2390,0,12,-2.00,6,4.00,0.00,0.00,-20.00,1473,2022-01-08 01:01:53+00:00,False,False,False,False,VISIBLE,997c9484-8b1e-49bc-8378-a2a981d8bf65,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+997c9484-8b1e-49bc-8378-a2a981d8bf65
2022-01-16 22:48,Tim Hardaway Jr.,10278,Base Set,Common,2,Dunk,2021-03-11 01:30:00+00:00,Dallas Mavericks,40000,35693,0,2836,2186,0,12,4.00,0,4.00,0.00,-20.00,-20.00,1318,2021-04-15 20:54:54+00:00,False,False,False,False,VISIBLE,41ea24da-9745-4e12-b9d8-5387d1e6a0fe,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+41ea24da-9745-4e12-b9d8-5387d1e6a0fe
2022-01-16 22:41,Darius Garland,22312,Base Set,Common,2,Assist,2021-04-19 23:00:00+00:00,Cleveland Cavaliers,40000,32922,0,4541,3270,0,12,7.00,9,16.00,6.67,14.29,77.78,432,2022-01-05 01:53:08+00:00,False,False,False,False,VISIBLE,289d90d5-5529-456e-abf6-4e703a418961,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+289d90d5-5529-456e-abf6-4e703a418961
2022-01-16 22:41,Domantas Sabonis,13621,Base Set,Common,2,3 Pointer,2021-02-27 00:30:00+00:00,Indiana Pacers,40000,32832,0,4392,3604,0,12,4.00,0,4.00,33.33,0.00,0.00,1621,2022-01-07 03:30:51+00:00,False,False,False,False,VISIBLE,1a70823e-fb51-40a9-a7e9-9593b441dc44,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+1a70823e-fb51-40a9-a7e9-9593b441dc44
2022-01-16 22:41,Kenyon Martin Jr.,28555,Base Set,Common,2,Dunk,2021-03-25 00:00:00+00:00,Houston Rockets,40000,32895,0,4329,3039,0,12,4.00,0,4.00,0.00,0.00,0.00,994,2021-11-28 21:18:58+00:00,False,False,True,True,VISIBLE,1323bd65-9412-4b3b-9b2e-c9d25b8b25ba,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+1323bd65-9412-4b3b-9b2e-c9d25b8b25ba
2022-01-16 22:41,Anthony Davis,197,Base Set,Common,2,Dunk,2021-05-10 02:00:00+00:00,Los Angeles Lakers,40000,32874,0,4576,2703,0,12,5.00,0,5.00,0.00,0.00,0.00,1776,2021-05-20 23:09:44+00:00,False,False,False,False,VISIBLE,6cfa9907-4a87-4aae-b445-6bf1a60b298e,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+6cfa9907-4a87-4aae-b445-6bf1a60b298e
2022-01-16 22:41,Kyle Kuzma,23589,Base Set,Common,2,Dunk,2021-05-03 02:00:00+00:00,Los Angeles Lakers,40000,33040,0,4189,3288,0,12,0.00,5,5.00,-16.67,-16.67,-16.67,821,2022-01-05 03:34:26+00:00,False,False,False,False,VISIBLE,ad48d5fb-e4a3-478b-9bdb-ad1b11954cb9,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+ad48d5fb-e4a3-478b-9bdb-ad1b11954cb9
2022-01-16 22:41,Kyle Kuzma,3752,Base Set,Common,2,Dunk,2021-05-03 02:00:00+00:00,Los Angeles Lakers,40000,33040,0,4189,3288,0,12,5.00,0,5.00,-16.67,-16.67,-16.67,821,2021-05-20 23:09:44+00:00,False,False,False,False,VISIBLE,ad48d5fb-e4a3-478b-9bdb-ad1b11954cb9,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+ad48d5fb-e4a3-478b-9bdb-ad1b11954cb9
2022-01-16 22:42,Dennis Schröder,35692,Base Set,Common,2,Assist,2021-03-20 19:30:00+00:00,Los Angeles Lakers,40000,32904,0,4325,3469,0,12,2.00,2,4.00,0.00,-20.00,0.00,1188,2021-05-21 00:52:30+00:00,False,False,False,False,VISIBLE,51292182-f528-4eee-a150-7348fb3512de,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+51292182-f528-4eee-a150-7348fb3512de
2022-01-16 22:42,Giannis Antetokounmpo,35846,Base Set,Common,2,Dunk,2021-05-02 19:30:00+00:00,Milwaukee Bucks,40000,32915,0,4604,2521,0,12,7.00,0,7.00,-12.50,-12.50,0.00,1902,2021-05-20 23:09:44+00:00,False,False,False,False,VISIBLE,85a3d55b-30f1-421d-9c25-9bcb37211239,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+85a3d55b-30f1-421d-9c25-9bcb37211239
2022-01-16 22:42,Zion Williamson,12626,Base Set,Common,2,Dunk,2021-04-18 17:00:00+00:00,New Orleans Pelicans,40000,32984,0,4541,2527,0,12,8.00,0,8.00,0.00,0.00,0.00,1530,2021-10-12 02:48:17+00:00,False,False,False,False,VISIBLE,197cc318-779c-41fb-bb27-91a11ec982d8,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+197cc318-779c-41fb-bb27-91a11ec982d8
2022-01-16 22:42,Julius Randle,37664,Base Set,Common,2,Jump Shot,2021-03-13 19:00:00+00:00,New York Knicks,40000,32886,0,4346,3282,0,12,1.00,3,4.00,0.00,0.00,0.00,1362,2021-12-26 02:53:22+00:00,False,False,False,False,VISIBLE,8625ba07-0444-4053-a3a4-f9fc26546486,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+8625ba07-0444-4053-a3a4-f9fc26546486
2022-01-16 22:42,Ben Simmons,32166,Base Set,Common,2,Assist,2021-03-17 23:00:00+00:00,Philadelphia 76ers,40000,32889,0,4346,3439,0,12,1.00,3,4.00,0.00,0.00,0.00,1764,2022-01-12 20:46:47+00:00,False,False,False,False,VISIBLE,1211bd75-ff7d-4af4-95d7-adce6bab480b,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+1211bd75-ff7d-4af4-95d7-adce6bab480b
2022-01-16 22:42,Russell Westbrook,10553,Base Set,Common,2,Dunk,2021-03-25 23:30:00+00:00,Washington Wizards,40000,32954,0,4572,2778,0,12,4.00,0,4.00,0.00,0.00,0.00,1404,2021-06-25 20:33:24+00:00,False,False,False,False,VISIBLE,7fedaa2b-cf0c-4332-b48c-ae38932e5968,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+7fedaa2b-cf0c-4332-b48c-ae38932e5968
2022-01-16 22:40,Obi Toppin,6701,2021 NBA Playoffs,Common,2,Dunk,2021-05-26 23:30:00+00:00,New York Knicks,12000,11247,0,753,17,0,20,-4.00,15,11.00,0.00,0.00,10.00,524,2021-10-13 19:52:45+00:00,False,False,True,True,VISIBLE,4987b905-6e51-4f8a-8695-ca759a479799,6783b9d8-44c5-49c7-87e0-be217af963e9,https://nbatopshot.com/listings/p2p/6783b9d8-44c5-49c7-87e0-be217af963e9+4987b905-6e51-4f8a-8695-ca759a479799
2022-01-16 22:41,Donovan Mitchell,7688,2021 NBA Playoffs,Common,2,3 Pointer,2021-06-03 01:30:00+00:00,Utah Jazz,12000,11253,0,747,13,0,20,1.00,11,12.00,0.00,9.09,9.09,547,2021-09-23 01:22:52+00:00,False,False,False,False,VISIBLE,7e842a93-9c6d-479a-a1bb-b0c258c909a2,6783b9d8-44c5-49c7-87e0-be217af963e9,https://nbatopshot.com/listings/p2p/6783b9d8-44c5-49c7-87e0-be217af963e9+7e842a93-9c6d-479a-a1bb-b0c258c909a2
2022-01-16 22:41,Deandre Ayton,11364,2021 NBA Playoffs,Common,2,Dunk,2021-05-28 02:00:00+00:00,Phoenix Suns,12000,11201,0,799,11,0,20,30.00,7,37.00,0.00,-21.28,19.35,311,2021-08-30 16:43:10+00:00,False,False,False,False,VISIBLE,1da2fcb7-8c61-4240-95bb-9c0f8c768b1e,6783b9d8-44c5-49c7-87e0-be217af963e9,https://nbatopshot.com/listings/p2p/6783b9d8-44c5-49c7-87e0-be217af963e9+1da2fcb7-8c61-4240-95bb-9c0f8c768b1e
2022-01-16 22:40,Bogdan Bogdanović,2179,2021 NBA Playoffs,Common,2,3 Pointer,2021-06-06 17:00:00+00:00,Atlanta Hawks,11500,10918,0,582,35,0,20,7.00,0,7.00,-12.50,-12.50,-12.50,531,2021-11-28 21:18:58+00:00,False,False,False,False,VISIBLE,b8ffa4ef-c8a7-43f4-af24-7792e73e7134,6783b9d8-44c5-49c7-87e0-be217af963e9,https://nbatopshot.com/listings/p2p/6783b9d8-44c5-49c7-87e0-be217af963e9+b8ffa4ef-c8a7-43f4-af24-7792e73e7134
2022-01-16 22:40,Kyle Anderson,2335,2021 NBA Playoffs,Common,2,Steal,2021-05-24 01:30:00+00:00,Memphis Grizzlies,12000,11517,0,483,57,0,20,7.00,0,7.00,0.00,0.00,0.00,587,2021-11-28 21:18:58+00:00,False,False,False,False,VISIBLE,86e9aaaa-4078-4a5e-8e29-facd6411f417,6783b9d8-44c5-49c7-87e0-be217af963e9,https://nbatopshot.com/listings/p2p/6783b9d8-44c5-49c7-87e0-be217af963e9+86e9aaaa-4078-4a5e-8e29-facd6411f417
2022-01-16 22:39,De'Anthony Melton,10384,2021 NBA Playoffs,Common,2,3 Pointer,2021-06-01 01:30:00+00:00,Memphis Grizzlies,12000,11534,0,466,71,0,20,7.00,0,7.00,0.00,0.00,0.00,546,2021-10-12 02:48:17+00:00,False,False,False,False,VISIBLE,c1542121-433d-4af6-adbc-c9757f1fed45,6783b9d8-44c5-49c7-87e0-be217af963e9,https://nbatopshot.com/listings/p2p/6783b9d8-44c5-49c7-87e0-be217af963e9+c1542121-433d-4af6-adbc-c9757f1fed45
2022-01-16 22:39,Paul George,5204,2021 NBA Playoffs,Common,2,Jump Shot,2021-06-17 02:00:00+00:00,LA Clippers,11500,10944,0,556,22,0,20,8.00,0,8.00,0.00,0.00,0.00,627,2021-10-12 02:48:17+00:00,False,False,False,False,VISIBLE,c0e38eee-cba3-4fc7-84e9-591a61b8a34b,6783b9d8-44c5-49c7-87e0-be217af963e9,https://nbatopshot.com/listings/p2p/6783b9d8-44c5-49c7-87e0-be217af963e9+c0e38eee-cba3-4fc7-84e9-591a61b8a34b
2022-01-16 22:39,Shake Milton,354,2021 NBA Playoffs,Common,2,3 Pointer,2021-06-08 23:30:00+00:00,Philadelphia 76ers,11500,10913,0,587,53,0,20,8.00,0,8.00,0.00,0.00,14.29,495,2021-07-09 19:48:39+00:00,False,False,False,False,VISIBLE,e1c4a5f0-6040-4298-999f-8cbd585b80a4,6783b9d8-44c5-49c7-87e0-be217af963e9,https://nbatopshot.com/listings/p2p/6783b9d8-44c5-49c7-87e0-be217af963e9+e1c4a5f0-6040-4298-999f-8cbd585b80a4
2022-01-16 22:39,Ben McLemore,11196,Base Set,Common,2,3 Pointer,2021-04-11 00:30:00+00:00,Los Angeles Lakers,40000,29443,0,6101,5310,0,12,0.00,4,4.00,-20.00,-20.00,-20.00,877,2021-12-30 18:30:08+00:00,False,False,False,False,VISIBLE,43418d42-99fd-45e7-903e-b236e5dff356,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+43418d42-99fd-45e7-903e-b236e5dff356
2022-01-16 22:39,Terence Davis,8539,Base Set,Common,2,Layup,2021-04-04 02:00:00+00:00,Sacramento Kings,40000,29499,0,6113,5343,0,12,4.00,0,4.00,0.00,0.00,33.33,1522,2021-12-30 23:03:15+00:00,False,False,False,False,VISIBLE,b3c0b40e-9c5a-4dd2-876a-7914f166865a,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+b3c0b40e-9c5a-4dd2-876a-7914f166865a
2022-01-16 22:39,Terence Davis,6965,Base Set,Common,2,Layup,2021-04-04 02:00:00+00:00,Sacramento Kings,40000,29499,0,6113,5343,0,12,4.00,0,4.00,0.00,0.00,33.33,1522,2021-07-09 19:48:41+00:00,False,False,False,False,VISIBLE,b3c0b40e-9c5a-4dd2-876a-7914f166865a,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+b3c0b40e-9c5a-4dd2-876a-7914f166865a
2022-01-16 22:39,Seth Curry,35157,Base Set,Common,2,3 Pointer,2021-03-17 00:00:00+00:00,Philadelphia 76ers,40000,29544,0,6030,5263,0,12,1.00,3,4.00,0.00,33.33,0.00,2032,2021-12-30 21:15:59+00:00,False,False,False,False,VISIBLE,999f2a20-ee15-4985-a4f0-1b958602794f,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+999f2a20-ee15-4985-a4f0-1b958602794f
2022-01-16 22:39,T.J. Warren,631,Base Set,Common,2,Layup,2020-12-30 00:00:00+00:00,Indiana Pacers,40000,29575,0,6037,5539,0,12,3.00,0,3.00,-25.00,-25.00,-25.00,1769,2021-11-19 06:44:07+00:00,False,False,False,False,VISIBLE,ccff85c0-b991-4363-aa45-7a196695863d,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+ccff85c0-b991-4363-aa45-7a196695863d
2022-01-16 22:39,Kentavious Caldwell-Pope,2552,Base Set,Common,2,Dunk,2021-05-07 02:00:00+00:00,Los Angeles Lakers,40000,29520,0,6032,5016,0,12,5.00,0,5.00,0.00,0.00,-16.67,821,2021-07-09 03:45:19+00:00,False,False,False,False,VISIBLE,c795a589-6a3b-44d1-860a-8655b1066ebc,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+c795a589-6a3b-44d1-860a-8655b1066ebc
2022-01-16 22:39,Lou Williams,9609,Base Set,Common,2,Assist,2021-04-02 00:30:00+00:00,Atlanta Hawks,40000,29429,0,6145,5275,0,12,4.00,0,4.00,0.00,0.00,0.00,1598,2021-10-12 02:48:17+00:00,False,False,False,False,VISIBLE,584906a8-687c-47ce-a841-11d683ffde98,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+584906a8-687c-47ce-a841-11d683ffde98
2022-01-16 22:39,Nikola Vučević,20969,Base Set,Common,2,Jump Shot,2021-03-28 00:30:00+00:00,Chicago Bulls,40000,29487,0,6057,5281,0,12,3.00,11,14.00,75.00,180.00,133.33,331,2021-12-28 03:48:55+00:00,False,False,False,False,VISIBLE,ea44c93c-9494-41f3-87a5-94ce00ef1cb6,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+ea44c93c-9494-41f3-87a5-94ce00ef1cb6
2022-01-16 22:38,Andre Drummond,776,2021 NBA Playoffs,Common,2,Dunk,2021-05-28 02:00:00+00:00,Los Angeles Lakers,12000,11097,0,903,21,0,20,-1.00,49,48.00,0.00,0.00,0.00,224,2022-01-14 18:24:33+00:00,,,,,VISIBLE,63e3d510-685a-4cf8-8510-c4db4d1a5c8a,6783b9d8-44c5-49c7-87e0-be217af963e9,https://nbatopshot.com/listings/p2p/6783b9d8-44c5-49c7-87e0-be217af963e9+63e3d510-685a-4cf8-8510-c4db4d1a5c8a
2022-01-16 22:42,Trae Young,13684,Hustle and Show,Common,2,Assist,2021-03-18 23:30:00+00:00,Atlanta Hawks,18000,16986,0,1014,6,0,20,-8.00,28,20.00,0.00,0.00,0.00,511,2022-01-12 19:01:14+00:00,False,False,False,False,VISIBLE,64818152-d612-45c5-94c5-bb691c253bdd,496d52b8-8d6c-4071-8672-d18551f86a3e,https://nbatopshot.com/listings/p2p/496d52b8-8d6c-4071-8672-d18551f86a3e+64818152-d612-45c5-94c5-bb691c253bdd
2022-01-16 22:42,Matisse Thybulle,13977,Hustle and Show,Common,2,Dunk,2021-04-19 23:30:00+00:00,Philadelphia 76ers,18000,17014,0,986,28,0,20,51.00,0,51.00,2.00,2.00,292.31,226,2022-01-13 21:20:32+00:00,False,False,False,False,VISIBLE,de2e0e5e-3378-4bad-9311-1e926f24c30d,496d52b8-8d6c-4071-8672-d18551f86a3e,https://nbatopshot.com/listings/p2p/496d52b8-8d6c-4071-8672-d18551f86a3e+de2e0e5e-3378-4bad-9311-1e926f24c30d
